GESTURE,WRIST_X,WRIST_Y,THUMB_CMC_X,THUMB_CMC_Y,THUMB_MCP_X,THUMB_MCP_Y,THUMB_IP_X,THUMB_IP_Y,THUMB_TIP_X,THUMB_TIP_Y,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,PINKY_MCP_X,PINKY_MCP_Y,PINKY_PIP_X,PINKY_PIP_Y,PINKY_DIP_X,PINKY_DIP_Y,PINKY_TIP_X,PINKY_TIP_Y
1,0.0,0.0,-0.03982300884955752,-0.1902654867256637,-0.017699115044247787,-0.3805309734513274,0.06637168141592921,-0.48672566371681414,0.1415929203539823,-0.5176991150442478,-0.0752212389380531,-0.5176991150442478,-0.035398230088495575,-0.7522123893805309,0.0,-0.8938053097345132,0.035398230088495575,-1.0,-0.02654867256637168,-0.5088495575221239,0.08849557522123894,-0.5663716814159292,0.09734513274336283,-0.47345132743362833,0.0752212389380531,-0.42920353982300885,0.030973451327433628,-0.4690265486725664,0.12831858407079647,-0.4911504424778761,0.12389380530973451,-0.40707964601769914,0.09734513274336283,-0.37168141592920356,0.09292035398230089,-0.42035398230088494,0.1592920353982301,-0.4424778761061947,0.1592920353982301,-0.3672566371681416,0.13716814159292035,-0.3274336283185841
1,0.0,0.0,-0.0660377358490566,-0.17452830188679244,-0.0660377358490566,-0.36792452830188677,-0.014150943396226415,-0.4858490566037736,0.0330188679245283,-0.5141509433962265,-0.08490566037735849,-0.5,-0.04716981132075472,-0.75,-0.009433962264150943,-0.8962264150943396,0.02358490566037736,-1.0,-0.014150943396226415,-0.5,0.05188679245283019,-0.5377358490566038,0.05660377358490566,-0.46226415094339623,0.0330188679245283,-0.419811320754717,0.06132075471698113,-0.45754716981132076,0.10377358490566038,-0.4669811320754717,0.09905660377358491,-0.4009433962264151,0.08490566037735849,-0.3632075471698113,0.1320754716981132,-0.4056603773584906,0.15566037735849056,-0.41037735849056606,0.1509433962264151,-0.3443396226415094,0.13679245283018868,-0.30660377358490565
1,0.0,0.0,-0.07981220657276995,-0.17370892018779344,-0.0892018779342723,-0.3615023474178404,-0.03286384976525822,-0.4788732394366197,0.014084507042253521,-0.5070422535211268,-0.09859154929577464,-0.5023474178403756,-0.07511737089201878,-0.7511737089201878,-0.04225352112676056,-0.8967136150234741,-0.014084507042253521,-1.0,-0.018779342723004695,-0.5117370892018779,0.023474178403755867,-0.5446009389671361,0.023474178403755867,-0.460093896713615,0.004694835680751174,-0.39436619718309857,0.06103286384976526,-0.4694835680751174,0.07511737089201878,-0.460093896713615,0.07042253521126761,-0.38967136150234744,0.06572769953051644,-0.3427230046948357,0.13145539906103287,-0.41784037558685444,0.13615023474178403,-0.4084507042253521,0.1267605633802817,-0.3333333333333333,0.11737089201877934,-0.29107981220657275
1,0.0,0.0,-0.09722222222222222,-0.1574074074074074,-0.1111111111111111,-0.3472222222222222,-0.05555555555555555,-0.4722222222222222,-0.009259259259259259,-0.49537037037037035,-0.1111111111111111,-0.49537037037037035,-0.09259259259259259,-0.75,-0.06481481481481481,-0.8981481481481481,-0.041666666666666664,-1.0,-0.018518518518518517,-0.5185185185185185,0.0,-0.5324074074074074,-0.009259259259259259,-0.44907407407407407,-0.023148148148148147,-0.3888888888888889,0.06018518518518518,-0.48148148148148145,0.05092592592592592,-0.4444444444444444,0.046296296296296294,-0.37962962962962965,0.041666666666666664,-0.33796296296296297,0.125,-0.42592592592592593,0.1111111111111111,-0.3888888888888889,0.10185185185185185,-0.32407407407407407,0.10185185185185185,-0.2824074074074074
1,0.0,0.0,-0.0990990990990991,-0.14414414414414414,-0.11261261261261261,-0.32882882882882886,-0.07207207207207207,-0.4594594594594595,-0.02702702702702703,-0.4954954954954955,-0.0990990990990991,-0.481981981981982,-0.08108108108108109,-0.7387387387387387,-0.05855855855855856,-0.8873873873873874,-0.03153153153153153,-1.0,-0.013513513513513514,-0.509009009009009,-0.009009009009009009,-0.536036036036036,-0.018018018018018018,-0.4594594594594595,-0.02702702702702703,-0.3918918918918919,0.05855855855855856,-0.46846846846846846,0.04504504504504504,-0.45495495495495497,0.036036036036036036,-0.3963963963963964,0.03153153153153153,-0.34684684684684686,0.11711711711711711,-0.4189189189189189,0.0990990990990991,-0.40540540540540543,0.09009009009009009,-0.34684684684684686,0.08558558558558559,-0.2972972972972973
1,0.0,0.0,-0.0967741935483871,-0.15668202764976957,-0.11059907834101383,-0.34101382488479265,-0.06912442396313365,-0.47465437788018433,-0.02304147465437788,-0.5161290322580645,-0.10138248847926268,-0.4930875576036866,-0.08755760368663594,-0.7557603686635944,-0.059907834101382486,-0.8986175115207373,-0.03686635944700461,-1.0,-0.013824884792626729,-0.5161290322580645,-0.004608294930875576,-0.511520737327189,-0.013824884792626729,-0.4377880184331797,-0.02304147465437788,-0.3870967741935484,0.059907834101382486,-0.46543778801843316,0.04608294930875576,-0.423963133640553,0.03686635944700461,-0.3686635944700461,0.03225806451612903,-0.3317972350230415,0.11981566820276497,-0.41013824884792627,0.0967741935483871,-0.3686635944700461,0.08755760368663594,-0.31336405529953915,0.08294930875576037,-0.2764976958525346
1,0.0,0.0,-0.09389671361502347,-0.15492957746478872,-0.107981220657277,-0.3333333333333333,-0.06572769953051644,-0.4647887323943662,-0.018779342723004695,-0.5164319248826291,-0.11267605633802817,-0.4694835680751174,-0.09859154929577464,-0.7323943661971831,-0.07511737089201878,-0.8873239436619719,-0.051643192488262914,-1.0,-0.028169014084507043,-0.48826291079812206,0.0,-0.5446009389671361,-0.004694835680751174,-0.47417840375586856,-0.014084507042253521,-0.40375586854460094,0.046948356807511735,-0.45539906103286387,0.056338028169014086,-0.4694835680751174,0.046948356807511735,-0.4084507042253521,0.04225352112676056,-0.3615023474178404,0.11737089201877934,-0.4084507042253521,0.107981220657277,-0.4084507042253521,0.10328638497652583,-0.3474178403755869,0.09859154929577464,-0.3004694835680751
1,0.0,0.0,-0.08571428571428572,-0.17142857142857143,-0.09523809523809523,-0.35714285714285715,-0.04285714285714286,-0.48095238095238096,0.009523809523809525,-0.5285714285714286,-0.11428571428571428,-0.49523809523809526,-0.09047619047619047,-0.7476190476190476,-0.06190476190476191,-0.8904761904761904,-0.04285714285714286,-1.0,-0.0380952380952381,-0.5047619047619047,0.02857142857142857,-0.5761904761904761,0.02857142857142857,-0.49523809523809526,0.009523809523809525,-0.42857142857142855,0.0380952380952381,-0.46190476190476193,0.0761904761904762,-0.47619047619047616,0.0761904761904762,-0.4,0.06190476190476191,-0.35714285714285715,0.10952380952380952,-0.4142857142857143,0.12380952380952381,-0.4142857142857143,0.12380952380952381,-0.3380952380952381,0.11428571428571428,-0.3
1,0.0,0.0,-0.041666666666666664,-0.19444444444444445,-0.023148148148148147,-0.37962962962962965,0.046296296296296294,-0.49537037037037035,0.11574074074074074,-0.5416666666666666,-0.08333333333333333,-0.5185185185185185,-0.05092592592592592,-0.7546296296296297,-0.013888888888888888,-0.8981481481481481,0.013888888888888888,-1.0,-0.032407407407407406,-0.5092592592592593,0.06481481481481481,-0.5740740740740741,0.08796296296296297,-0.5046296296296297,0.0787037037037037,-0.4675925925925926,0.023148148148148147,-0.46296296296296297,0.10648148148148148,-0.4861111111111111,0.10648148148148148,-0.4166666666666667,0.08796296296296297,-0.37962962962962965,0.08333333333333333,-0.41203703703703703,0.13425925925925927,-0.4212962962962963,0.13425925925925927,-0.3611111111111111,0.12037037037037036,-0.3194444444444444
1,0.0,0.0,0.004651162790697674,-0.19534883720930232,0.046511627906976744,-0.37209302325581395,0.12558139534883722,-0.48372093023255813,0.19069767441860466,-0.5302325581395348,-0.046511627906976744,-0.5302325581395348,-0.004651162790697674,-0.7581395348837209,0.03255813953488372,-0.8976744186046511,0.06976744186046512,-1.0,-0.013953488372093023,-0.5255813953488372,0.11627906976744186,-0.5581395348837209,0.13953488372093023,-0.46511627906976744,0.12093023255813953,-0.4046511627906977,0.03255813953488372,-0.48372093023255813,0.14883720930232558,-0.49767441860465117,0.14883720930232558,-0.4186046511627907,0.13023255813953488,-0.3581395348837209,0.08372093023255814,-0.4372093023255814,0.16744186046511628,-0.4511627906976744,0.17674418604651163,-0.39069767441860465,0.16744186046511628,-0.3395348837209302
1,0.0,0.0,0.11467889908256881,-0.17889908256880735,0.1743119266055046,-0.3577981651376147,0.21559633027522937,-0.48623853211009177,0.24311926605504589,-0.5871559633027523,0.013761467889908258,-0.573394495412844,0.05504587155963303,-0.7706422018348624,0.0871559633027523,-0.8990825688073395,0.11467889908256881,-1.0,-0.0045871559633027525,-0.5642201834862385,0.16055045871559634,-0.6009174311926605,0.1834862385321101,-0.44954128440366975,0.1651376146788991,-0.3348623853211009,0.009174311926605505,-0.5321100917431193,0.1743119266055046,-0.555045871559633,0.1834862385321101,-0.4036697247706422,0.1651376146788991,-0.30275229357798167,0.045871559633027525,-0.48623853211009177,0.1743119266055046,-0.5229357798165137,0.18807339449541285,-0.41284403669724773,0.1743119266055046,-0.3256880733944954
1,0.0,0.0,0.1262135922330097,-0.1553398058252427,0.18932038834951456,-0.32038834951456313,0.22330097087378642,-0.45145631067961167,0.22330097087378642,-0.558252427184466,0.024271844660194174,-0.5970873786407767,0.043689320388349516,-0.7718446601941747,0.06796116504854369,-0.8932038834951457,0.08737864077669903,-1.0,-0.009708737864077669,-0.587378640776699,0.1553398058252427,-0.5970873786407767,0.18446601941747573,-0.42718446601941745,0.16990291262135923,-0.2912621359223301,-0.014563106796116505,-0.5436893203883495,0.15048543689320387,-0.5485436893203883,0.16019417475728157,-0.38349514563106796,0.14563106796116504,-0.25728155339805825,0.0,-0.48058252427184467,0.13106796116504854,-0.5097087378640777,0.14563106796116504,-0.3932038834951456,0.1407766990291262,-0.28640776699029125
1,0.0,0.0,0.10160427807486631,-0.12834224598930483,0.17647058823529413,-0.32085561497326204,0.20855614973262032,-0.48128342245989303,0.1925133689839572,-0.6363636363636364,0.06951871657754011,-0.5614973262032086,0.0748663101604278,-0.7540106951871658,0.0855614973262032,-0.8877005347593583,0.09090909090909091,-1.0,0.0106951871657754,-0.5668449197860963,0.11764705882352941,-0.6524064171122995,0.1657754010695187,-0.48663101604278075,0.17647058823529413,-0.34759358288770054,-0.0427807486631016,-0.5508021390374331,0.08021390374331551,-0.6096256684491979,0.10695187165775401,-0.42780748663101603,0.10160427807486631,-0.2887700534759358,-0.0962566844919786,-0.5026737967914439,0.016042780748663103,-0.5508021390374331,0.0481283422459893,-0.41711229946524064,0.0427807486631016,-0.2994652406417112
1,0.0,0.0,0.10382513661202186,-0.09836065573770492,0.1912568306010929,-0.3005464480874317,0.2185792349726776,-0.4808743169398907,0.19672131147540983,-0.6229508196721312,0.11475409836065574,-0.5355191256830601,0.12568306010928962,-0.7486338797814208,0.13114754098360656,-0.8852459016393442,0.1366120218579235,-1.0,0.04371584699453552,-0.5409836065573771,0.11475409836065574,-0.6557377049180327,0.15846994535519127,-0.4972677595628415,0.16939890710382513,-0.34972677595628415,-0.02185792349726776,-0.5191256830601093,0.0546448087431694,-0.6065573770491803,0.08196721311475409,-0.4371584699453552,0.08743169398907104,-0.2896174863387978,-0.09836065573770492,-0.4644808743169399,-0.0273224043715847,-0.5355191256830601,0.00546448087431694,-0.41530054644808745,0.01092896174863388,-0.3005464480874317
1,0.0,0.0,0.11229946524064172,-0.10160427807486631,0.19786096256684493,-0.3155080213903743,0.23529411764705882,-0.5080213903743316,0.24064171122994651,-0.6737967914438503,0.13368983957219252,-0.5240641711229946,0.1497326203208556,-0.7486631016042781,0.16042780748663102,-0.8877005347593583,0.1657754010695187,-1.0,0.058823529411764705,-0.5294117647058824,0.11764705882352941,-0.6310160427807486,0.1497326203208556,-0.45989304812834225,0.15508021390374332,-0.31016042780748665,-0.0106951871657754,-0.5026737967914439,0.053475935828877004,-0.5828877005347594,0.08021390374331551,-0.40641711229946526,0.0855614973262032,-0.26737967914438504,-0.09090909090909091,-0.44919786096256686,-0.026737967914438502,-0.5133689839572193,0.0053475935828877,-0.39037433155080214,0.016042780748663103,-0.28342245989304815
1,0.0,0.0,0.1116751269035533,-0.09137055837563451,0.2131979695431472,-0.27918781725888325,0.27918781725888325,-0.4263959390862944,0.3350253807106599,-0.5482233502538071,0.1218274111675127,-0.5126903553299492,0.14213197969543148,-0.7411167512690355,0.14720812182741116,-0.8781725888324873,0.15736040609137056,-1.0,0.050761421319796954,-0.5177664974619289,0.116751269035533,-0.6091370558375635,0.14720812182741116,-0.4467005076142132,0.15228426395939088,-0.3096446700507614,-0.015228426395939087,-0.49238578680203043,0.06091370558375635,-0.5482233502538071,0.08629441624365482,-0.38071065989847713,0.09137055837563451,-0.25380710659898476,-0.08121827411167512,-0.4416243654822335,-0.015228426395939087,-0.4873096446700508,0.015228426395939087,-0.36548223350253806,0.015228426395939087,-0.27411167512690354
1,0.0,0.0,0.1073170731707317,-0.07317073170731707,0.2146341463414634,-0.22439024390243903,0.3073170731707317,-0.32682926829268294,0.3804878048780488,-0.4097560975609756,0.12195121951219512,-0.5073170731707317,0.13658536585365855,-0.7414634146341463,0.14146341463414633,-0.8780487804878049,0.14634146341463414,-1.0,0.04878048780487805,-0.5073170731707317,0.11707317073170732,-0.5902439024390244,0.13658536585365855,-0.4146341463414634,0.13170731707317074,-0.2731707317073171,-0.01951219512195122,-0.47804878048780486,0.05853658536585366,-0.5219512195121951,0.07317073170731707,-0.35121951219512193,0.06829268292682927,-0.22926829268292684,-0.08780487804878048,-0.424390243902439,-0.01951219512195122,-0.4634146341463415,0.004878048780487805,-0.3463414634146341,0.00975609756097561,-0.25853658536585367
1,0.0,0.0,0.10047846889952153,-0.07177033492822966,0.20574162679425836,-0.22009569377990432,0.2966507177033493,-0.31100478468899523,0.3827751196172249,-0.3684210526315789,0.11483253588516747,-0.507177033492823,0.1291866028708134,-0.7368421052631579,0.1339712918660287,-0.8755980861244019,0.1339712918660287,-1.0,0.0430622009569378,-0.507177033492823,0.11004784688995216,-0.5885167464114832,0.12440191387559808,-0.42105263157894735,0.11961722488038277,-0.2822966507177033,-0.023923444976076555,-0.47368421052631576,0.05263157894736842,-0.5215311004784688,0.06220095693779904,-0.35406698564593303,0.05263157894736842,-0.23444976076555024,-0.09569377990430622,-0.4258373205741627,-0.028708133971291867,-0.4688995215311005,-0.004784688995215311,-0.3492822966507177,-0.004784688995215311,-0.2631578947368421
1,0.0,0.0,0.10837438423645321,-0.07389162561576355,0.20689655172413793,-0.22660098522167488,0.28078817733990147,-0.33497536945812806,0.3448275862068966,-0.4187192118226601,0.11330049261083744,-0.4975369458128079,0.12315270935960591,-0.7339901477832512,0.12315270935960591,-0.8768472906403941,0.12315270935960591,-1.0,0.03940886699507389,-0.5024630541871922,0.09852216748768473,-0.5862068965517241,0.11822660098522167,-0.41379310344827586,0.11330049261083744,-0.270935960591133,-0.029556650246305417,-0.4729064039408867,0.03940886699507389,-0.5270935960591133,0.054187192118226604,-0.35467980295566504,0.04926108374384237,-0.2315270935960591,-0.09852216748768473,-0.4236453201970443,-0.034482758620689655,-0.4729064039408867,-0.009852216748768473,-0.35467980295566504,-0.0049261083743842365,-0.26108374384236455
1,0.0,0.0,0.12307692307692308,-0.08717948717948718,0.23076923076923078,-0.2564102564102564,0.2923076923076923,-0.40512820512820513,0.3230769230769231,-0.5435897435897435,0.11794871794871795,-0.5025641025641026,0.1282051282051282,-0.7435897435897436,0.1282051282051282,-0.882051282051282,0.13333333333333333,-1.0,0.05128205128205128,-0.5025641025641026,0.10256410256410256,-0.6,0.11282051282051282,-0.4358974358974359,0.11282051282051282,-0.28205128205128205,-0.020512820512820513,-0.47692307692307695,0.046153846153846156,-0.5435897435897435,0.05641025641025641,-0.37435897435897436,0.05641025641025641,-0.2512820512820513,-0.09230769230769231,-0.4256410256410256,-0.035897435897435895,-0.5025641025641026,-0.010256410256410256,-0.38974358974358975,0.0,-0.2923076923076923
1,0.0,0.0,0.12365591397849462,-0.10215053763440861,0.22580645161290322,-0.27956989247311825,0.26344086021505375,-0.45161290322580644,0.25806451612903225,-0.6129032258064516,0.12365591397849462,-0.5053763440860215,0.12903225806451613,-0.7365591397849462,0.13440860215053763,-0.8817204301075269,0.13440860215053763,-1.0,0.053763440860215055,-0.5053763440860215,0.10215053763440861,-0.6236559139784946,0.11827956989247312,-0.45698924731182794,0.11290322580645161,-0.2956989247311828,-0.016129032258064516,-0.478494623655914,0.043010752688172046,-0.5806451612903226,0.05913978494623656,-0.4032258064516129,0.053763440860215055,-0.26881720430107525,-0.0913978494623656,-0.43548387096774194,-0.03763440860215054,-0.532258064516129,-0.005376344086021506,-0.40860215053763443,-0.005376344086021506,-0.3010752688172043
1,0.0,0.0,0.11827956989247312,-0.0967741935483871,0.22043010752688172,-0.27956989247311825,0.25268817204301075,-0.45698924731182794,0.23655913978494625,-0.6182795698924731,0.12365591397849462,-0.5053763440860215,0.13440860215053763,-0.7311827956989247,0.13440860215053763,-0.8763440860215054,0.13440860215053763,-1.0,0.053763440860215055,-0.5053763440860215,0.10215053763440861,-0.6021505376344086,0.11827956989247312,-0.42473118279569894,0.11290322580645161,-0.26881720430107525,-0.016129032258064516,-0.478494623655914,0.043010752688172046,-0.5645161290322581,0.05913978494623656,-0.3978494623655914,0.053763440860215055,-0.25806451612903225,-0.0913978494623656,-0.43010752688172044,-0.03763440860215054,-0.521505376344086,-0.010752688172043012,-0.4032258064516129,-0.005376344086021506,-0.2956989247311828
1,0.0,0.0,0.11518324607329843,-0.07853403141361257,0.2198952879581152,-0.25654450261780104,0.27225130890052357,-0.4083769633507853,0.29842931937172773,-0.5602094240837696,0.13089005235602094,-0.5026178010471204,0.14136125654450263,-0.7329842931937173,0.14136125654450263,-0.8743455497382199,0.14136125654450263,-1.0,0.06282722513089005,-0.5078534031413613,0.11518324607329843,-0.5916230366492147,0.1256544502617801,-0.42408376963350786,0.11518324607329843,-0.2774869109947644,-0.005235602094240838,-0.4816753926701571,0.05759162303664921,-0.5549738219895288,0.07329842931937172,-0.387434554973822,0.06282722513089005,-0.2617801047120419,-0.07853403141361257,-0.4397905759162304,-0.020942408376963352,-0.4973821989528796,0.005235602094240838,-0.3769633507853403,0.005235602094240838,-0.2879581151832461
